LOC_PID,LGA_PID,LGA,LOCALITY,State.Region,ABB_NAME,Metro.Region,State,POA_CODE16
SA210006039,SA146,Outback Communities Authority,Wilkatana Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5713
SA210006040,SA122,Flinders Ranges,Flinders Ranges,Central,FLINDERS RANGES,,SA,5434
SA210006040,SA146,Outback Communities Authority,Flinders Ranges,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5434
SA210006041,SA146,Outback Communities Authority,South Gap,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5713
SA210006042,SA146,Outback Communities Authority,Island Lagoon,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5713
SA210006043,SA124,Kimba,Yeltana,Eyre Peninsula,KIMBA,,SA,5641
SA210006043,SA146,Outback Communities Authority,Yeltana,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006044,SA146,Outback Communities Authority,Wartaka,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5715
SA210006045,SA146,Outback Communities Authority,Mount Falkland,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210006046,SA146,Outback Communities Authority,Lake Torrens,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5713
SA210006048,SA146,Outback Communities Authority,Pinjarra Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006049,SA146,Outback Communities Authority,Katunga Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5600
SA210006050,SA116,Franklin Harbour,Middleback Range,Eyre Peninsula,FRANKLIN HARBOUR,,SA,5602
SA210006050,SA146,Outback Communities Authority,Middleback Range,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5600
SA210006050,SA68,Whyalla,Middleback Range,Eyre Peninsula,WHYALLA,,SA,5601
SA210006050,SA84,Whyalla,Middleback Range,Eyre Peninsula,WHYALLA,,SA,5601
SA210006051,SA146,Outback Communities Authority,Lake Harris,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006052,SA146,Outback Communities Authority,Alpana,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210006053,SA146,Outback Communities Authority,Yardea,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006054,SA146,Outback Communities Authority,Bulgunnia,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5719
SA210006055,SA146,Outback Communities Authority,Coondambo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5719
SA210006056,SA146,Outback Communities Authority,Corunna Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5715
SA210006057,SA146,Outback Communities Authority,Myola Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5600
SA210006058,SA146,Outback Communities Authority,Ayers Range South,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5724
SA210006059,SA146,Outback Communities Authority,Lambina,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5724
SA210006060,SA145,Anangu Pitjantjatjara Yankunytjatjara,De Rose Hill,Outback,ANANGU PITJANTJATJARA YANKUNYTJATJARA,,SA,5724
SA210006060,SA146,Outback Communities Authority,De Rose Hill,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5724
SA210006061,SA146,Outback Communities Authority,Tieyon,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5724
SA210006062,SA134,Streaky Bay,Lockes Claypan,Eyre Peninsula,STREAKY BAY,,SA,5655
SA210006062,SA146,Outback Communities Authority,Lockes Claypan,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006063,SA146,Outback Communities Authority,Moolooloo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210006064,SA146,Outback Communities Authority,Motpena,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210006065,SA146,Outback Communities Authority,Wallerberdina,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5713
SA210006066,SA146,Outback Communities Authority,Nilpena,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006067,SA146,Outback Communities Authority,Oratunga Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210006068,SA146,Outback Communities Authority,Siam,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5715
SA210006069,SA146,Outback Communities Authority,Gilles Downs,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5600
SA210006070,SA124,Kimba,Lake Gilles,Eyre Peninsula,KIMBA,,SA,5600
SA210006070,SA146,Outback Communities Authority,Lake Gilles,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5600
SA210006071,SA146,Outback Communities Authority,Bon Bon,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5719
SA210006072,SA146,Outback Communities Authority,Kolendo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006073,SA146,Outback Communities Authority,Lake Gairdner,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006074,SA146,Outback Communities Authority,Lake Macfarlane,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006075,SA146,Outback Communities Authority,Moonaree,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006076,SA146,Outback Communities Authority,Mount Ive,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006077,SA146,Outback Communities Authority,Nonning,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006078,SA134,Streaky Bay,Narlaby,Eyre Peninsula,STREAKY BAY,,SA,5655
SA210006078,SA146,Outback Communities Authority,Narlaby,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006079,SA146,Outback Communities Authority,Nanbona,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5690
SA210006080,SA146,Outback Communities Authority,Nullarbor,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5690
SA210006081,SA146,Outback Communities Authority,Yellabinna,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5690
SA210006082,SA146,Outback Communities Authority,Mahanewo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006083,SA146,Outback Communities Authority,Thurlga,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006085,SA146,Outback Communities Authority,Arcoona,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5720
SA210006086,SA124,Kimba,Bungeroo,Eyre Peninsula,KIMBA,,SA,5641
SA210006086,SA146,Outback Communities Authority,Bungeroo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5641
SA210006087,SA146,Outback Communities Authority,Marree Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006088,SA146,Outback Communities Authority,Mundowdna,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006089,SA146,Outback Communities Authority,Pandurra,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5715
SA210006090,SA146,Outback Communities Authority,North Moolooloo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210006091,SA146,Outback Communities Authority,Gum Creek Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210006092,SA146,Outback Communities Authority,Parakylia,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5719
SA210006093,SA146,Outback Communities Authority,Callanna,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5720
SA210006094,SA146,Outback Communities Authority,Kokatha,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006095,SA134,Streaky Bay,Kondoolka,Eyre Peninsula,STREAKY BAY,,SA,5717
SA210006095,SA146,Outback Communities Authority,Kondoolka,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006096,SA146,Outback Communities Authority,Lake Everard,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006097,SA100,Roxby Downs,Andamooka Station,Outback,ROXBY DOWNS,,SA,5719
SA210006097,SA146,Outback Communities Authority,Andamooka Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5719
SA210006098,SA146,Outback Communities Authority,Puttapa,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210006099,SA146,Outback Communities Authority,Burr Well,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5731
SA210006100,SA146,Outback Communities Authority,Kootaberra,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5713
SA210006101,SA146,Outback Communities Authority,Clayton Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006102,SA146,Outback Communities Authority,Farina Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006103,SA146,Outback Communities Authority,Leigh Creek Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5731
SA210006104,SA146,Outback Communities Authority,Yadlamalka,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5713
SA210006105,SA146,Outback Communities Authority,Carriewerloo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5715
SA210006105,SA79,Port Augusta,Carriewerloo,Eyre Peninsula,PORT AUGUSTA,,SA,5715
SA210006106,SA146,Outback Communities Authority,Pernatty,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5720
SA210006107,SA146,Outback Communities Authority,Myrtle Springs,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006108,SA146,Outback Communities Authority,Yalymboo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5713
SA210006109,SA146,Outback Communities Authority,Wintabatinyana,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5434
SA210006110,SA146,Outback Communities Authority,Billa Kalina,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5720
SA210006111,SA146,Outback Communities Authority,Emeroo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5713
SA210006111,SA79,Port Augusta,Emeroo,Eyre Peninsula,PORT AUGUSTA,,SA,5715
SA210006112,SA111,Ceduna,Yumbarra,Eyre Peninsula,CEDUNA,,SA,5690
SA210006112,SA146,Outback Communities Authority,Yumbarra,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5690
SA210006113,SA146,Outback Communities Authority,Illeroo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5715
SA210006114,SA146,Outback Communities Authority,Witchelina,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006115,SA146,Outback Communities Authority,Lincoln Gap,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5715
SA210006115,SA79,Port Augusta,Lincoln Gap,Eyre Peninsula,PORT AUGUSTA,,SA,5715
SA210006116,SA124,Kimba,Uno,Eyre Peninsula,KIMBA,,SA,5717
SA210006116,SA146,Outback Communities Authority,Uno,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5717
SA210006117,SA146,Outback Communities Authority,Commonwealth Hill,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5723
SA210006118,SA146,Outback Communities Authority,Mulgathing,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5690
SA210006119,SA146,Outback Communities Authority,Plumbago,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006120,SA146,Outback Communities Authority,Worumba,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5432
SA210006121,SA146,Outback Communities Authority,Bimbowrie,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006122,SA146,Outback Communities Authority,Gammon Ranges,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5732
SA210006123,SA146,Outback Communities Authority,Parcoola,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5417
SA210006124,SA146,Outback Communities Authority,Pine Valley Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5417
SA210006125,SA121,Loxton Waikerie,Taylorville Station,Murray Mallee,LOXTON WAIKERIE,,SA,5417
SA210006125,SA146,Outback Communities Authority,Taylorville Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5417
SA210006126,SA146,Outback Communities Authority,Witchitie,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006127,SA140,Renmark Paringa,Calperum Station,Murray Mallee,RENMARK PARINGA,,SA,5341
SA210006127,SA146,Outback Communities Authority,Calperum Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5417
SA210006127,SA67,Riverland UIA,Calperum Station,Murray Mallee,RIVERLAND UIA,Unincorporated,SA,5341
SA210006128,SA146,Outback Communities Authority,Boolcoomatta,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006129,SA146,Outback Communities Authority,Arkaroola,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5732
SA210006130,SA146,Outback Communities Authority,Moolawatana,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5732
SA210006131,SA146,Outback Communities Authority,Kalamurina,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5734
SA210006132,SA146,Outback Communities Authority,Bibliando,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5432
SA210006133,SA146,Outback Communities Authority,Bollards Lagoon,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5731
SA210006134,SA146,Outback Communities Authority,Alton Downs Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006135,SA146,Outback Communities Authority,Dulkaninna,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006136,SA146,Outback Communities Authority,Lake Eyre,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006137,SA146,Outback Communities Authority,Eringa,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5724
SA210006138,SA146,Outback Communities Authority,Anna Creek,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5723
SA210006139,SA146,Outback Communities Authority,Arckaringa,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5723
SA210006140,SA146,Outback Communities Authority,Mount Barry,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5723
SA210006141,SA146,Outback Communities Authority,William Creek,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5723
SA210006142,SA146,Outback Communities Authority,Holowiliena South,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5432
SA210006143,SA146,Outback Communities Authority,Merty Merty,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5731
SA210006144,SA146,Outback Communities Authority,Muloorina,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006145,SA146,Outback Communities Authority,Mungeranie,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006146,SA146,Outback Communities Authority,Pandie Pandie,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5731
SA210006147,SA146,Outback Communities Authority,Todmorden,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5724
SA210006148,SA146,Outback Communities Authority,Minburra Plain,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5431
SA210006149,SA146,Outback Communities Authority,Cowarie,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006150,SA146,Outback Communities Authority,Mulyungarie,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006151,SA146,Outback Communities Authority,Wilcowie,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5432
SA210006152,SA146,Outback Communities Authority,Minburra Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006153,SA146,Outback Communities Authority,Florina Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006154,SA146,Outback Communities Authority,Grampus,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006155,SA146,Outback Communities Authority,Etadunna,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006156,SA146,Outback Communities Authority,Macumba,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5734
SA210006157,SA146,Outback Communities Authority,Simpson Desert,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5734
SA210006158,SA146,Outback Communities Authority,North Hills,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006159,SA146,Outback Communities Authority,Willippa,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5432
SA210006160,SA146,Outback Communities Authority,Kalabity,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006161,SA146,Outback Communities Authority,Martins Well,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5434
SA210006162,SA146,Outback Communities Authority,Melton Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006163,SA146,Outback Communities Authority,Mount Serle,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5731
SA210006164,SA146,Outback Communities Authority,Mulga View,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5732
SA210006165,SA146,Outback Communities Authority,Mount Havelock,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5434
SA210006166,SA146,Outback Communities Authority,Witjira,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5734
SA210006167,SA146,Outback Communities Authority,Warraweena,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210006168,SA146,Outback Communities Authority,Umberatana,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5731
SA210006169,SA146,Outback Communities Authority,Mutooroo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006170,SA146,Outback Communities Authority,Waroonee,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5431
SA210006170,SA94,Peterborough,Waroonee,Central,PETERBOROUGH,,SA,5422
SA210006171,SA146,Outback Communities Authority,Angepena,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210006172,SA146,Outback Communities Authority,Manners Well,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210006173,SA146,Outback Communities Authority,Manunda Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006174,SA146,Outback Communities Authority,Oulnina Park,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006175,SA146,Outback Communities Authority,Clifton Hills Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5733
SA210006176,SA146,Outback Communities Authority,Mulka,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5731
SA210006177,SA146,Outback Communities Authority,Crown Point,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5724
SA210006178,SA146,Outback Communities Authority,Mount Sarah,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5724
SA210006179,SA146,Outback Communities Authority,Bulloo Creek,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006180,SA146,Outback Communities Authority,Pinda Springs,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210006181,SA146,Outback Communities Authority,Wirrealpa,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5434
SA210006182,SA146,Outback Communities Authority,Cordillo Downs,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5731
SA210006183,SA146,Outback Communities Authority,Gidgealpa,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5731
SA210006184,SA146,Outback Communities Authority,Lindon,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5731
SA210006185,SA146,Outback Communities Authority,Mount Freeling,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5732
SA210006186,SA146,Outback Communities Authority,Mount Lyndhurst,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5731
SA210006187,SA146,Outback Communities Authority,Murnpeowie,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5731
SA210006188,SA146,Outback Communities Authority,Strzelecki Desert,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5731
SA210006189,SA146,Outback Communities Authority,Wertaloona,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5732
SA210006190,SA146,Outback Communities Authority,Gluepot,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5417
SA210006191,SA146,Outback Communities Authority,Kalkaroo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006192,SA146,Outback Communities Authority,Koonamore,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006193,SA146,Outback Communities Authority,Mooleulooloo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006194,SA146,Outback Communities Authority,Baratta,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5432
SA210006195,SA146,Outback Communities Authority,Allandale Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5734
SA210006196,SA146,Outback Communities Authority,Evelyn Downs,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5723
SA210006197,SA146,Outback Communities Authority,Mount Willoughby,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5723
SA210006198,SA146,Outback Communities Authority,Wooltana,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5732
SA210006199,SA146,Outback Communities Authority,Yankaninna,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5731
SA210006200,SA146,Outback Communities Authority,Mount Clarence Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5723
SA210006201,SA146,Outback Communities Authority,Black Hill Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5432
SA210006202,SA146,Outback Communities Authority,Holowiliena,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5432
SA210006203,SA146,Outback Communities Authority,Chowilla,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5341
SA210006203,SA67,Riverland UIA,Chowilla,Murray Mallee,RIVERLAND UIA,Unincorporated,SA,5341
SA210006204,SA146,Outback Communities Authority,Mount Victor Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006205,SA121,Loxton Waikerie,Westons Flat,Murray Mallee,LOXTON WAIKERIE,,SA,5417
SA210006205,SA126,Mid Murray,Westons Flat,Murray Mallee,MID MURRAY,,SA,5320
SA210006205,SA146,Outback Communities Authority,Westons Flat,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5417
SA210006206,SA146,Outback Communities Authority,Quinyambie,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006207,SA146,Outback Communities Authority,Upalinna,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5434
SA210006208,SA146,Outback Communities Authority,Willow Springs,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5434
SA210006209,SA146,Outback Communities Authority,Mabel Creek,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5723
SA210006210,SA146,Outback Communities Authority,Wintinna,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5724
SA210006211,SA146,Outback Communities Authority,Welbourn Hill,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5724
SA210006212,SA146,Outback Communities Authority,Tikalina,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006213,SA146,Outback Communities Authority,Wadnaminga,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006214,SA146,Outback Communities Authority,Prelinna,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5434
SA210006215,SA122,Flinders Ranges,Shaggy Ridge,Central,FLINDERS RANGES,,SA,5434
SA210006215,SA146,Outback Communities Authority,Shaggy Ridge,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5432
SA210006216,SA146,Outback Communities Authority,Nilpinna Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5723
SA210006217,SA146,Outback Communities Authority,Narrina,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5730
SA210006218,SA146,Outback Communities Authority,Oulnina,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006219,SA146,Outback Communities Authority,Outalpa,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006220,SA146,Outback Communities Authority,Pine Creek Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006221,SA146,Outback Communities Authority,Lake Frome,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006222,SA146,Outback Communities Authority,Mingary,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006223,SA146,Outback Communities Authority,Mundi Mundi,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006224,SA146,Outback Communities Authority,Netley Gap,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006225,SA146,Outback Communities Authority,Hawks Nest Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5417
SA210006227,SA146,Outback Communities Authority,Old Koomooloo,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5417
SA210006228,SA146,Outback Communities Authority,Wiawera,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006229,SA146,Outback Communities Authority,Winnininnie,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
SA210006230,SA146,Outback Communities Authority,Balah,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5417
SA210006231,SA126,Mid Murray,Bunyung,Murray Mallee,MID MURRAY,,SA,5320
SA210006231,SA146,Outback Communities Authority,Bunyung,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5417
SA210006232,SA146,Outback Communities Authority,Canegrass,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5417
SA210006233,SA146,Outback Communities Authority,Oakvale Station,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5417
SA210006234,SA146,Outback Communities Authority,Yarramba,Outback,OUTBACK COMMUNITIES AUTHORITY,,SA,5440
